id,name,host_id,host_name,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
12258566,Modern Apartment & Secure Parking,22638617,Majid,Moss Side,53.45982325114931,-2.234238869265954,Private room,40,1,0,,,1,60
10767127,Manchester Single Bedroom,53972208,Michael,Moss Side,53.457518540664445,-2.2369675575046357,Private room,30,2,3,2016-03-17,1.80,26,147
11552904,Modern Apartment In Manchester,41570673,Sharon,Moss Side,53.453137869777635,-2.2330903335084242,Entire home/apt,54,2,1,2016-04-09,1,1,348
10896275,Manchester Small Double Bedroom,53972208,Michael,Moss Side,53.4570970398501,-2.2388040310839847,Private room,30,2,1,2016-02-28,0.68,26,147
10888833,Manchester Twin Bedroom,53972208,Michael,Moss Side,53.45759404748994,-2.2381270034400114,Private room,45,2,1,2016-03-24,1,26,165
7214305,"Convenient, friendly and homely.",37769061,Narinder,Moss Side,53.44943090806085,-2.2332020632943874,Private room,42,2,11,2016-04-04,1.47,1,319
10398605,"Cosy Double Room, Manchester",51512457,Zizi,Moss Side,53.45976557176747,-2.2497711683789396,Private room,25,1,17,2016-04-06,5.86,1,300
10563480,SALE!!! The Grey Room,7211301,Lila,Moss Side,53.45622941980599,-2.243110955499087,Private room,18,2,10,2016-03-28,3.66,3,168
360142,"Relaxed house, creative people.",1821587,Ekua,Moss Side,53.456779273426086,-2.235125721655688,Private room,28,3,31,2016-01-03,0.66,2,346
10896227,Budget 2 bed Flat Lloyd St (47),12088124,"Nick And Andrea, Just The Place",Moss Side,53.45134340646198,-2.2393223512837994,Entire home/apt,60,1,3,2016-03-30,3,22,325
1027747,Single Room in Three Bed House,5578394,Safia,Moss Side,53.45319874002789,-2.2394752329595686,Private room,18,1,25,2015-09-26,0.72,3,198
6255605,1 huge room in a 3 bed house,5578394,Safia,Moss Side,53.45223613820167,-2.2377040921546514,Private room,18,1,0,,,3,0
5237697,Home,27103975,Karan,Moss Side,53.45740568087522,-2.226879278843316,Private room,50,1,0,,,1,0
6971956,Cosy apartment with cats & parking,21881211,Lauren,Hulme,53.468152759958365,-2.2516199154928396,Entire home/apt,55,1,13,2016-04-10,1.38,1,226
5945175,Cozy two -bedroom,30863040,文山,Hulme,53.46802523804236,-2.245529493391299,Private room,29,1,24,2016-03-16,2.09,1,358
342520,COSZY ROOM5 MANCHESTER CITY CENTRE,1738068,John,Hulme,53.466527368878715,-2.2562901147009957,Private room,40,1,32,2016-03-24,0.70,7,362
7203035,Duplex apartment close to centre,11154328,Sarah,Hulme,53.46177994814774,-2.247648738253915,Private room,30,1,5,2016-02-28,0.66,1,363
3665223,Gay Hosts - Secure - Castlefield,3607304,Paul,Hulme,53.47229564907604,-2.2616222382967175,Private room,35,1,69,2016-04-11,3.29,1,300
9173128,Modern Double studio 5min to centre,47737342,Fung,Hulme,53.467100090269454,-2.2395169343050654,Private room,45,2,10,2016-02-07,1.89,1,363
2609826,"Fresh and Homely, Possible Parking",13366635,Rose,Hulme,53.47108589907018,-2.2608721713835664,Private room,33,2,25,2016-01-02,2.43,2,348
7576680,Cosy double bedroom with parking,37454992,Boboye Derek,Hulme,53.460956881485714,-2.2495726018025035,Private room,27,1,9,2016-03-28,1.09,1,364
6683791,Second Room Available on Request,13366635,Rose,Hulme,53.46979782837988,-2.2592917098288248,Private room,30,5,6,2016-03-24,0.69,2,307
4323034,Large cosy apartment,541248,Tom,Hulme,53.46711993717733,-2.253411042104529,Entire home/apt,66,6,8,2016-04-01,0.69,1,331
10788887,Manchester First Floor Double Room,53972208,Michael,Hulme,53.4583364161329,-2.2371875388361167,Private room,35,2,0,,,26,142
513932, Central Manchester NY-style loft ,2531758,Phil,Hulme,53.47176731542428,-2.261799023111338,Private room,70,1,84,2016-03-27,1.80,2,274
7588801,Bright & funky with own bathroom,6241932,Linda,Hulme,53.46868836426434,-2.255340463824465,Private room,40,2,29,2016-04-06,3.44,1,322
11946687,The Mill - 2 Bed City/Riverside Apt,63276900,Antony,Hulme,53.47274256671796,-2.2637001386413673,Entire home/apt,125,1,1,2016-04-05,1,1,332
8500726,Stylish apartment close to centre,36371244,Terri,Hulme,53.4624749538724,-2.2495872080705466,Private room,37,1,3,2016-02-08,0.49,1,363
4683641,Manchester City Centre Apartment,24219215,Felicity,Hulme,53.47147722211445,-2.261741431365,Entire home/apt,75,1,8,2016-02-28,0.49,2,346
6923108,Central Manchester (incl parking),36286324,Chris,Hulme,53.47180866515773,-2.263199903283829,Private room,34,2,29,2016-04-04,2.97,1,306
10723363,Balcony bedroom in Manchester,45015575,Ella,Hulme,53.47289861377451,-2.264172728860892,Private room,24,2,4,2016-02-28,1.60,1,0
9017270,Amazing Views. Kingsize Room,36198507,Ameena,Hulme,53.469482761757575,-2.2567950119100386,Private room,55,1,6,2016-03-14,1.10,2,318
5123015,Double room in modern apartment,26243304,Seb,Hulme,53.47167453471477,-2.2615765375266714,Private room,51,1,26,2016-04-10,1.81,1,351
4952255,Triplex Gothic Church with Garden,2617524,Steve,Hulme,53.47312059092389,-2.26074212169011,Entire home/apt,250,1,0,,,1,364
10849694,1 bed in shared flat. Castlefield,56195453,R,Hulme,53.46998918879619,-2.2656412829468864,Private room,30,1,0,,,1,0
11766617,"Modern, Spacious Cental Apartment",19665465,Sara Jasmine,Hulme,53.47297023794286,-2.2601921060542938,Entire home/apt,85,2,1,2016-03-26,1,1,32
11767322,Clean City Centre Apartment,52049413,David,Hulme,53.467490545961276,-2.2375434910608125,Shared room,45,1,1,2016-04-10,1,1,365
2195149,COSZY ROOM4 MANCHESTER CITY CENTRE,1738068,John,Hulme,53.46571610157456,-2.2544290551750743,Private room,50,1,16,2016-03-18,0.64,7,361
2185157,Quiet City Centre Appartment,11143491,Danny,Hulme,53.46967410238466,-2.2635707962419063,Private room,35,1,68,2016-04-05,2.55,1,338
11360130,Nice stay at warm flat in Hulme!,14303471,Loreto,Hulme,53.466549807159744,-2.2586375284302678,Private room,25,1,4,2016-04-03,2.40,1,349
5190875,Cosiest Double in Manchester!,16056113,Bayan,Hulme,53.468132154312,-2.255801955268513,Private room,39,1,72,2016-04-04,5.07,1,343
1519987,Std double bedroom in modern flat.,8113089,Andrew,Hulme,53.469615675602185,-2.250875553465264,Private room,34,2,43,2016-04-05,1.39,1,347
11259086,2 bedroom flat near city centre,2969465,Axel,Hulme,53.46503439639922,-2.25497556795188,Entire home/apt,95,3,0,,,1,355
11076992,River views with free parking,56209656,Mike,Hulme,53.47194564684323,-2.264903157326006,Private room,35,1,7,2016-04-05,4.12,1,322
6226738,Cozy apartment heart of Manchester,25591349,Azeem,Hulme,53.46660157171964,-2.257237136634116,Private room,50,3,9,2016-04-11,0.78,1,365
1507040,COSZY ROOM7 MANCHESTER CITY CENTRE.,1738068,John,Hulme,53.467328129983954,-2.2528492566615035,Private room,40,1,50,2016-03-28,1.95,7,364
7928804,Easy Walk To City Centre,38838785,Barry,Hulme,53.46953673144075,-2.24773325511404,Private room,30,1,41,2016-03-30,5.49,1,311
7926397,Stay at a Hippie Haven,12841991,Katy,Hulme,53.46526587116134,-2.256497895144904,Entire home/apt,165,1,0,,,1,0
1626281,COSZY ROOM2 MANCHESTER CITY CENTRE.,1738068,John,Hulme,53.465890868383795,-2.2539434034700636,Private room,30,1,38,2016-03-25,1.21,7,47
1105205,Peaceful vegan flat,3093251,Kirsty,Hulme,53.4682959507273,-2.2469054717317145,Private room,35,2,64,2016-02-07,1.79,1,3
711322,Lovely room  in Manchester city,3086011,Gertrude,Hulme,53.46450314082379,-2.2590405863327603,Private room,29,2,20,2016-01-03,0.59,1,21
7395832,Castlefield 2-bed nr Deansgate,38749510,Newell,Hulme,53.47524180635988,-2.2617281696045053,Entire home/apt,69,2,30,2016-04-11,3.45,1,184
1625921,COSZY ROOM1 Manc Meals included.,1738068,John,Hulme,53.46814322280128,-2.252484850203697,Private room,35,1,40,2016-04-06,1.30,7,337
11849467,Nice and cosy room in Manchester,63092010,Ziqi,Hulme,53.46479933772551,-2.237028869380447,Private room,32,1,7,2016-04-05,7,1,279
1626398,COSZY ROOM6 MANCHESTER CITY CENTRE,1738068,John,Hulme,53.466327718684525,-2.2529989710765346,Private room,40,1,56,2016-03-28,1.83,7,360
7783200,Cosy bedroom with free parking,40849400,Katie,Hulme,53.46552643200912,-2.25629272622721,Private room,30,1,12,2016-03-30,1.55,1,347
5815591,"Bright, Spacious and Airy Loft",26761351,Jacob,Hulme,53.4727252234603,-2.260549994326001,Entire home/apt,67,1,27,2016-02-21,2.21,1,0
3978820,"3 Bed House, Near City (b)",12088124,"Nick And Andrea, Just The Place",Hulme,53.4618993422851,-2.250906307548604,Entire home/apt,85,1,56,2016-04-04,2.95,22,296
10268979,Warm Cosy Double room in Manchester,10290120,Grace,Hulme,53.47171638039771,-2.2625455128904335,Private room,38,4,1,2016-03-01,0.71,1,47
4751021,Double room in modern apartment ,24219215,Felicity,Hulme,53.471451695719374,-2.2618042378320893,Private room,45,1,21,2016-03-26,1.38,2,77
10899278,Manchester First Floor Room,53972208,Michael,Hulme,53.459042065001576,-2.2385395242437145,Private room,35,2,1,2016-03-16,1,26,147
9216464,Cosy ensuite room in Hulme,22646922,Tony,Hulme,53.46721174854842,-2.2490908741335462,Private room,30,1,3,2015-12-26,0.66,1,229
9473207,Single bedroom near City Centre,49095187,Raz,Hulme,53.47277218970555,-2.259398693802789,Private room,36,1,0,,,1,365
8420012,"Friendly, near city, with parking",30157273,Paul,Hulme,53.461777020089166,-2.248740092552097,Private room,37,2,9,2016-03-13,1.43,1,265
4873306,Spacious 2 Bedroom Loft Manchester,25069805,Birsel,Hulme,53.47355890016424,-2.2612857043984107,Entire home/apt,110,2,34,2016-04-05,2.34,1,357
7495243,Double Room in Central Apartment,20286285,Jonathan,Hulme,53.46762513338392,-2.2404481280390116,Private room,35,2,64,2016-04-04,7.41,1,156
11688010,3 Bed Morden House Near Citycentre,57698775,Tam,Hulme,53.46613415072589,-2.2546171080935586,Entire home/apt,75,1,0,,,4,358
5000651,Large 2 Bed 2bath River balcony,25787239,Matthew,Hulme,53.47481860621211,-2.2633726930778306,Entire home/apt,105,2,6,2016-04-04,1.35,1,320
10898753,Manchester Medium Double Bedroom,53972208,Michael,Hulme,53.45877357474983,-2.237326638725616,Private room,35,2,0,,,26,88
12339111,Double room in a new flat,62311301,Anisa,Hulme,53.46150777534997,-2.249007789679133,Private room,28,1,0,,,1,347
4734210,Room in modern city build.,14396996,Alan,Hulme,53.47219149036694,-2.2612950749953757,Private room,30,1,74,2016-03-18,4.59,1,300
9104948,A few minutes walk from Oxford Road,39101474,Alexa Elizabeth,Hulme,53.47014145576614,-2.243203379187822,Shared room,29,1,20,2016-03-18,3.97,1,358
3291764,Comfortable house near universities,16630674,Richard,Hulme,53.466049056611396,-2.2533114348708647,Private room,42,1,18,2016-02-29,0.91,1,365
8533748,Converted 18th century church,18975373,James,Hulme,53.47247095805773,-2.2599059127353343,Private room,49,1,30,2016-04-02,4.57,1,208
5910361,Quiet dbl room close to city centre,13867794,Frederique,Hulme,53.46628789691966,-2.2546431288504074,Private room,50,1,9,2016-03-19,0.82,1,365
10882468,Manchester Tripple Bedroom,53972208,Michael,Hulme,53.458168680947814,-2.237136927387153,Private room,50,2,2,2016-03-23,1.40,26,84
8128302,Quiet double bed room close to city,41241674,Kevin,Hulme,53.46433704154195,-2.25335116763673,Private room,50,1,13,2015-11-29,1.78,1,100
11273897,Spacious double-bed terraced house,14717892,Sebastian,Hulme,53.46457600815178,-2.25751674313645,Private room,29,1,6,2016-03-20,3.53,1,357
7683400,Cosy modern near central Manchester,36022934,Rachel,Hulme,53.463586025324865,-2.2570948435784164,Private room,30,1,11,2015-11-16,1.38,1,15
6911630,Amazing View DBL BR Secure Excess,36198507,Ameena,Hulme,53.46986434003588,-2.2570572652439997,Private room,45,1,27,2016-04-02,3.01,2,304
6368854,Double Room in Central Manchester,32817973,Robin,Hulme,53.46898460430592,-2.257627601726863,Private room,30,1,60,2016-04-08,5.64,1,173
10894793,Manchester Top Floor Double Room,53972208,Michael,Hulme,53.4583814493331,-2.2364711136143693,Private room,35,2,0,,,26,107
2007378,Walk into Manchester centre..,2629238,Isa,Hulme,53.46977857802783,-2.2497635906582465,Private room,35,2,59,2016-03-31,2.08,1,73
1626368,COSZY ROOM3 MANCHESTER CITY CENTER.,1738068,John,Hulme,53.466324874858444,-2.2529113084183052,Private room,35,1,78,2016-03-30,2.95,7,294
1582040,Quiet and spacious loft Manchester ,2531758,Phil,Hulme,53.47186392012072,-2.262633491204885,Entire home/apt,200,1,103,2016-03-23,3.53,2,333
411843,Large Apt (Nr Manc'r Uni) Sleeps 6,2046430,Tom,Hulme,53.4690217694771,-2.245078820207899,Entire home/apt,65,2,130,2016-03-30,2.66,1,7
11126869,3BedsDetached House Near CityCentr,57698775,Tam,Hulme,53.46585965698206,-2.2549606320845093,Entire home/apt,79,1,6,2016-04-09,5.62,4,326
5444096,3 mins from Oxford Road,28231780,John,Hulme,53.46934477210662,-2.24504386804189,Shared room,17,1,37,2016-03-26,2.73,1,360
9459534,Modern room close to city centre,14242283,Danielle,Gorton South,53.443915242834905,-2.1802384661260206,Private room,22,2,5,2016-03-23,1.17,1,267
9591225,Relaxing Cosy Double Room,49643243,Michael,Gorton South,53.44967044718035,-2.182778136389287,Private room,42,1,2,2016-02-29,1.36,1,219
4276085,Double room in a friendly household,22200019,Jake,Gorton South,53.44838756396669,-2.186994099858636,Private room,30,1,6,2015-09-28,0.34,1,0
7393366,Comfy Large Room Available,21029549,Ejike,Gorton South,53.459633668322056,-2.1716050182702444,Private room,50,1,6,2016-01-25,0.85,3,350
4054992,Cozy Double Room Available,21029549,Ejike,Gorton South,53.4593164876393,-2.1726507492769342,Private room,35,1,7,2015-12-08,0.37,3,283
8304471,Beautiful Victorian terrace,43784624,Alex,Gorton South,53.44781086364419,-2.1842696428719552,Private room,35,1,2,2015-09-19,0.28,1,253
11307451,Very Nice Spacious 3 Bedroom House,59118637,James,Gorton South,53.456439186996775,-2.1736536734651697,Entire home/apt,111,2,4,2016-04-06,2.79,1,120
8905372,Cosy flat in heart of Manchester±,27796172,Disha,Ardwick,53.45968319170234,-2.2143027656835965,Entire home/apt,30,1,37,2016-04-01,6.31,1,19
390071,Furnished DOUBLE ROOM,1951424,Soni,Ardwick,53.46611912924543,-2.2262303588273613,Private room,28,1,23,2016-04-10,0.68,2,302
11286415,Fabulous Apartment,58966686,Fan,Ardwick,53.46450505748355,-2.2216523355668105,Private room,31,1,0,,,1,341
844045,"ROOM: OXFORD RD, MRI, AQUATIC CNTRE",1951424,Soni,Ardwick,53.46590884049998,-2.228072278688162,Private room,29,1,23,2015-12-01,0.61,2,345
6275185,Small But Perfectly Formed House,4158404,Nick,Ardwick,53.46570595661353,-2.2253178932640805,Entire home/apt,69,1,56,2016-03-24,5.25,1,318
10888571,Manchester Top Floor Medium Bedroom,53972208,Michael,Ardwick,53.46644947875181,-2.2209696036646185,Private room,35,2,0,,,26,177
7948101,1 bedroom flat near centre,16545687,Karolis & Patryk,Ardwick,53.46538244460401,-2.224508229045959,Entire home/apt,90,1,5,2016-01-25,0.82,1,0
11218253,温馨浪漫的二人套房只要35镑一天,52393198,Yanqian,Ardwick,53.46675141214913,-2.225466277426898,Private room,35,2,0,,,5,83
11209957,18镑一个床一天，2个人一天30镑。2天起租，此为2个人共用一个房间,52393198,Yanqian,Ardwick,53.46724429111498,-2.2241135238427905,Shared room,18,1,3,2016-04-10,3,5,112
4639274,Double modern central clean room. ,4274481,Bass,Ardwick,53.46712615567817,-2.224256380840045,Private room,45,1,1,2015-06-01,0.09,26,365
4639030,Central ensuite double room. ,4274481,Bass,Ardwick,53.46554078718256,-2.224705426662744,Private room,55,1,2,2015-11-14,0.12,26,365
10886867,Manchester Ensuite Double Bedroom,53972208,Michael,Ardwick,53.46475723302941,-2.220309713554963,Private room,45,2,0,,,26,129
5147157,Cosy apartment close to university,6338397,Jo,Ardwick,53.45827944630373,-2.2202951979024275,Private room,70,1,12,2016-02-28,0.87,1,365
4621215,"3 nice modern rooms,town house. ",4274481,Bass,Ardwick,53.46652866705944,-2.2250318222769683,Private room,140,1,0,,,26,365
11178107,两张床，18镑一个床.2个床一天35镑；2个人2天70镑；2个人3天,52393198,Yanqian,Ardwick,53.46622617666015,-2.226218098384631,Private room,18,2,11,2016-04-09,5.50,5,144
11296143,Warm and cosy. Very close to city.,33144107,Stefano,Ardwick,53.462870874227725,-2.2139744321800423,Private room,30,1,2,2016-03-15,1.18,1,339
4607438,"8 bedroom, nice modern town house. ",4274481,Bass,Ardwick,53.46579843555609,-2.225221034650236,Private room,450,1,0,,,26,359
8398690,"THAI HOSPITALITY, MINS TO UNI, CITY",44248059,Paul,Ardwick,53.463669385493866,-2.2219373810079377,Private room,38,1,11,2015-12-13,1.67,1,267
10888343,Manchester  Double Bedroom,53972208,Michael,Ardwick,53.464747445447436,-2.2216902506493637,Private room,35,2,0,,,26,104
10888158,Manchester Top Floor Ensuite Room,53972208,Michael,Ardwick,53.46455790881438,-2.2199713877262597,Private room,45,2,0,,,26,116
10887722,Manchester Large Double Bedroom,53972208,Michael,Ardwick,53.46508123206463,-2.220907840358907,Private room,39,2,0,,,26,132
10886869,Manchester Second Floor Double Room,53972208,Michael,Ardwick,53.46491882986601,-2.2198847631935132,Private room,35,2,0,,,26,166
10887445,Manchester Ground Floor Single Room,53972208,Michael,Ardwick,53.466560691858064,-2.2194777790482703,Private room,29,2,1,2016-03-06,0.81,26,162
10884274,Manchester Large Double Bedroom,53972208,Michael,Ardwick,53.46440399906739,-2.2207875090061338,Private room,39,2,0,,,26,148
10884026,Manchester First Floor Medium Room,53972208,Michael,Ardwick,53.46598299043234,-2.22033758786041,Private room,35,2,2,2016-02-28,1.11,26,143
10883621,Manchester Medium Single Room,53972208,Michael,Ardwick,53.464891536951306,-2.2186040192695065,Private room,29,2,0,,,26,152
6154658,Double Room in Renovated House,2780603,Miguel Jose,Ardwick,53.46247005356731,-2.219123691807558,Private room,32,1,17,2016-04-02,3.23,1,52
8682745,cozy double bed room,14450026,Wai Lam,Ardwick,53.46552975690354,-2.217584611465806,Private room,25,1,22,2016-03-28,3.59,1,38
1652666,Penthouse -City Centre (Sleeps 8),4212843,Short Term Property,Ardwick,53.47147664672619,-2.2365459860456944,Entire home/apt,150,2,41,2016-03-22,1.37,1,345
11330801,PROTON APARTMENT 2,9152665,Evans,Ardwick,53.46610866826972,-2.217373536091145,Entire home/apt,60,2,0,,,1,361
1933758,Stunning city centre apartment,10008381,Billie,Ardwick,53.47338399088825,-2.2314905767892528,Entire home/apt,68,1,126,2016-04-10,4.38,4,323
5531503,Worsley Mill !,8194449,Suzanne,City Centre,53.47395547469789,-2.259365838403624,Entire home/apt,70,1,73,2016-04-07,9.40,1,279
6575394,Beautiful city flat with balcony,34392284,Kathryn,City Centre,53.47746522211772,-2.2378620503345723,Private room,74,1,23,2016-04-04,2.38,1,255
8484334,Cozy Sofa bed 7min walk to center,40624603,Xueqi,City Centre,53.47198133716061,-2.237675846532966,Shared room,22,1,22,2016-03-08,3.59,2,259
10009227,Entire Penthouse,9577880,Jac,City Centre,53.484740177423106,-2.2391333947096506,Entire home/apt,139,1,9,2016-03-19,2.65,2,166
1092794,Entire Large Apartment in Centre,5987426,James,City Centre,53.476413724378084,-2.238773940418399,Entire home/apt,70,1,223,2016-03-27,6.29,1,324
12129237,Comfy 'Studio-like' Space in City,7848739,Gracia,City Centre,53.471074280387526,-2.249816403378142,Private room,50,1,0,,,1,363
4275850,Double room with stunning views,3316046,Claud,City Centre,53.47231436641924,-2.258163317854748,Private room,40,2,68,2016-03-27,4.28,1,349
7684247,"Pretty, homely flat, off Deansgate",21937781,Naomi,City Centre,53.47433219035929,-2.2542181681391114,Private room,46,1,10,2016-02-21,1.22,2,339
3515670,"Spacious flat, Great location",17702198,Evadne,City Centre,53.47183162083012,-2.24128092379532,Entire home/apt,55,4,3,2016-02-17,1.15,6,0
2205332,New York style in Northern Quarter,1398262,D.,City Centre,53.48370614648594,-2.2387558498764144,Entire home/apt,149,1,1,2015-07-16,0.11,2,8
11773746,Cosy flat in Manchester city centre,19516784,Philippe&Estibaliz,City Centre,53.47317013562011,-2.2434184128133188,Entire home/apt,100,10,0,,,2,242
11748535,Chic & clever studio NQ MCR (5),6413143,Claire,City Centre,53.48387834762605,-2.2367153724338644,Entire home/apt,47,1,0,,,19,319
10263741,Eleska 3,46461899,Billie,City Centre,53.479329878036246,-2.2327315644864503,Entire home/apt,575,1,0,,,5,340
11163732,Manchester 1 . Bedroom sep bathroom,38811145,Jacqui,City Centre,53.4818656709033,-2.242036918091703,Private room,45,1,1,2016-02-15,0.52,2,335
11132673,Comfy Modern Room in Central,7415354,Raffy,City Centre,53.47641025030568,-2.241356869179107,Private room,70,1,0,,,2,323
12050302,City center serviced apartment,64530427,David,City Centre,53.47492557407757,-2.2523894601930694,Entire home/apt,99,3,0,,,1,355
8904706,Double Room -Manchester City Centre,34263994,E-Den,City Centre,53.471731445890114,-2.2425682242433407,Private room,43,2,11,2016-02-28,1.86,1,75
11133287,带室内卫生间的温馨双人套房,52393198,Yanqian,City Centre,53.47964919735187,-2.2430039171099945,Private room,45,2,4,2016-03-15,2.03,5,132
9020866,Cosy flat in Manchester City Centre,7894067,Erika,City Centre,53.48110804140785,-2.2357971493574524,Entire home/apt,160,1,3,2015-11-29,0.60,2,67
11267159,"Bright, relaxing, modern NQ apt",27552328,Adam,City Centre,53.483302130452174,-2.238631612751682,Private room,47,1,4,2016-04-03,4,1,39
11663435,Charming City Centre Apartment - M1,61911389,Rachael,City Centre,53.475122132873345,-2.2375734956928044,Entire home/apt,120,1,0,,,1,139
6804627,3Bed City Cntr Slps 8 NQ (3),12088124,"Nick And Andrea, Just The Place",City Centre,53.48258375067532,-2.235627036177843,Entire home/apt,150,1,19,2016-03-08,2.86,22,297
12319545,Heart of Norther Quarter,49322645,Allyson,City Centre,53.48402501144666,-2.238348379093737,Private room,40,5,0,,,2,50
11906448,All inclusive Double Ensuite room,16433941,Tamara,City Centre,53.47231500036754,-2.2491929280017264,Private room,75,1,1,2016-03-28,1,2,363
11663744,"Cosy & quaint narrow boat, Margo",61913003,Jamie,City Centre,53.47876806584792,-2.248331270923779,Entire home/apt,70,1,2,2016-03-28,1.71,1,339
12186784,Velvet Court,43439831,Nick,City Centre,53.47508411434975,-2.2345490647785806,Private room,35,1,2,2016-04-10,2,1,0
5764047,"Top floor 2BD, amazing city views",19117330,Rebecca,City Centre,53.47714509406283,-2.2394541740579084,Entire home/apt,120,2,2,2016-03-13,0.19,1,100
11002829,Airy private room heart of the city,18009217,Kevin,City Centre,53.47647323371019,-2.2362726957037764,Private room,35,1,15,2016-04-09,6.62,1,259
4057853,Modern Central Boutique Apartment,8686604,Janusz,City Centre,53.47476256882594,-2.2387202439990657,Entire home/apt,90,4,23,2016-02-09,1.22,1,313
12053202,"Cozy Single Room, Private Bathroom;",64551172,Yas,City Centre,53.48092651757861,-2.2348246703626438,Private room,45,1,0,,,1,364
9561572,City centre duplex. Roof Terrace.,49483618,Mark,City Centre,53.47316231699215,-2.2401523980874902,Private room,47,1,11,2016-04-10,8.68,1,149
2089150,Loft conversion apartment,10663450,Andrea,City Centre,53.481946923721026,-2.241190710694848,Entire home/apt,69,7,14,2016-01-26,0.57,3,193
7929993,Trendy NQ flat. Perfect location.,18650595,Claire,City Centre,53.48378874517578,-2.2375388462338117,Private room,65,1,14,2016-03-15,2.05,1,264
7199045,Central Spinningfields FREE PARKING,36078982,Jody,City Centre,53.47847365051336,-2.2541482670817627,Entire home/apt,72,1,6,2016-03-24,1.34,2,88
9165025,Luxurious loft style apartment,5307330,Ben,City Centre,53.48212417253112,-2.2388419796996075,Private room,50,1,7,2016-03-30,1.32,1,165
1692442,QuickSpaces Manchester Central,6851542,Quick,City Centre,53.48071911290992,-2.235287948400951,Entire home/apt,175,1,4,2015-09-16,0.23,6,365
8901275,2 Bed Luxury Apt City Centre Views!,5847549,Paul,City Centre,53.482596735735406,-2.246505600704035,Entire home/apt,98,3,12,2016-04-01,2.42,2,314
10079870,Manchester City centre apartment,51722436,Sara,City Centre,53.47473649634986,-2.2519016334106396,Entire home/apt,85,1,27,2016-04-03,8.71,1,200
4312659,City centre warehouse conversion,22387983,Russell,City Centre,53.47910175697523,-2.2310302001268636,Private room,67,1,101,2016-04-04,6.87,1,294
5655791,New! Lovely DB in NQ  loft,29303722,Richard,City Centre,53.48472531465345,-2.2389227763834216,Private room,39,1,29,2016-04-04,4.35,1,319
6014196,2 bedroom Flat in Northern Quarter,17702198,Evadne,City Centre,53.481315859314186,-2.235825965506924,Entire home/apt,74,4,5,2016-02-17,1.24,6,24
11125460,City Centre 2 bed Apartment,57698775,Tam,City Centre,53.48582412350156,-2.2402783706710228,Entire home/apt,99,1,3,2016-04-01,2.37,4,320
11194436,"Warehouse style, Central Manchester",45652108,Richard,City Centre,53.476917238930945,-2.2373266482126772,Entire home/apt,140,2,5,2016-04-10,3.41,1,122
9159051,Ideal Northern Quarter Location,14631789,Warren,City Centre,53.48271621470778,-2.237011796529548,Entire home/apt,80,4,8,2016-03-22,2.11,1,68
12303678,City centre unique Apartment,66169276,Jalapino,City Centre,53.47947596170927,-2.2410638548005157,Entire home/apt,84,1,1,2016-04-11,1,1,356
7437075,Comfortable double room Manchester,29813272,Linda And Alex,City Centre,53.47244373700482,-2.243245445303733,Private room,45,1,31,2016-03-31,5.34,1,235
8878349,Stunning penthouse apartment,46461899,Billie,City Centre,53.48138499589245,-2.232191946263617,Entire home/apt,1251,1,3,2016-03-13,0.85,5,306
12285664,Luxury Ensuite Room City Centre,66201535,Shedav,City Centre,53.48174314742355,-2.2480489052539347,Private room,59,1,0,,,1,363
4027861,City Centre Boutique Penthouse,10972420,Scott,City Centre,53.481029388966746,-2.2348420808674994,Entire home/apt,127,2,26,2016-03-20,1.35,10,121
5729147,Large Double in Centre With Lock,6838794,James,City Centre,53.47567928622113,-2.2382123009181814,Private room,40,1,81,2016-03-23,7.64,2,99
6265328,Stunning 2 Bed Apt- Mill Conversion,6413143,Claire,City Centre,53.47341253548478,-2.2449047111817078,Entire home/apt,80,1,27,2016-02-27,2.79,19,342
11505235,*Beautiful Double Room City Centre*,28633762,Ozzy,City Centre,53.480481402973716,-2.232088877212771,Private room,49,1,6,2016-04-08,4.00,1,73
1540181,Heart of Manchester City Centre,6851542,Quick,City Centre,53.481805566470136,-2.234047194286934,Entire home/apt,139,1,16,2015-09-21,0.52,6,364
8093326,Modern Flat in Restored Cotton Mill,35840571,Chris,City Centre,53.472523138281126,-2.242960598121189,Entire home/apt,60,1,5,2016-03-03,0.68,1,155
2064662,Piccadilly City Centre Apartment 57,4949917,My-Places,City Centre,53.48272839020305,-2.2343555676704026,Entire home/apt,450,1,1,2014-10-06,0.05,10,314
7438605,"Short term stay in Manchester, UK",2435814,Edmund,City Centre,53.47609123378843,-2.2354285475393505,Private room,45,1,12,2015-12-06,1.81,1,0
12287992,Stunning 3 BR apartment,66219399,Nora,City Centre,53.48291433817002,-2.2361805332534392,Entire home/apt,250,4,0,,,1,365
5068782,Huge guest room in City Centre M1-7,18341367,Neil,City Centre,53.474627582333994,-2.2358077617708845,Private room,65,1,80,2016-03-27,5.48,1,329
4679548,Comfortable Room City Centre ensuit,23398433,Safrana & Jeffrey,City Centre,53.47866537058535,-2.2221255958900437,Private room,45,1,93,2016-04-06,5.59,2,279
6384318,heart of the northern quarter.  FAB,2746906,Patrick,City Centre,53.48323053074138,-2.2360217186039537,Entire home/apt,65,2,4,2015-06-19,0.37,2,284
